Running,Blue Switch On,Battery level,Humidity,Magnetic field,Controller beige,Controller bisque,Controller black,Controller blanchedalmond,Time since restart,User had coffee,Controller brown,Controller burlywood,Controller cadetblue,Controller chartreuse,Polution,Radiation,Hydraulic pressure,Overpressure relief valve 1,Overpressure relief valve 2,Controller cyan,Controller darkblue,Controller darkcyan,Controller darkgoldenrod,Controller darkgray,Controller darkgreen,Reset Trigger Level,Sensor Threshhold 1,Sensor Threshhold 2,Sensor Threshhold 3,Controller darkorange,Controller darkorchid,Controller darkred,Controller darksalmon,Controller darkseagreen,Controller darkslateblue,Spring Strength Left,Spring Strength Right,Spring Strength Center,CPU Temperature,Max Fan Speed 1,Max Fan Speed 2,Max Fan Speed 3,Brake control,Manual brake tightness,Motor oil level left,Motor oil level right,Controller forestgreen,Controller fuchsia,Controller gainsboro,Centrifugal Load,Uranium Enrichment,Error correction percentage,Anti-matter stabilizer,Wave-function amplifier,Flux control,Spin Up detector,Spin Down detector,Neutrino Catapult Stength,Second Lense curvature,Third Lense curvature,LASER load,Controller khaki,Controller lavender,Controller lavenderblush,Controller lawngreen,Controller lemonchiffon,Controller lightblue,Controller lightcoral,Controller lightcyan,Controller lightgoldenrodyellow,Controller lightgray,Controller lightgreen,Cruise control,Voltage main,Voltage secondary,Counterweight,Second Counterweight,Smoke formation,Bending of test plate,Particle size of grinder,Water temperature,Espresso quality,Pressure % of 12 bar,Noise level,Controller magenta,Controller maroon,Controller mediumaquamarine,Controller mediumblue,Controller mediumorchid,Waste level right tank,Waste level left tank,Helium reservoir,alpha-radiation,Active motion supression,Blade density,Blade rotation,Controller mintcream,Controller mistyrose,Controller moccasin
0.0,1.0,0.5902867406739707,0.8013482591013557,0.526834347389754,0.9259627908420556,0.6708403987347034,0.8024958870818921,0.4894028117518058,9.237272122922363,1.0,0.6991122553820174,0.6711886207842686,0.43372257690460103,0.7823885548346854,0.5330969005980676,0.5556805295059997,0.917516509463603,0.9935765134756939,0.7037452144464119,0.8268580187658765,0.8740209990411587,0.8488584018689489,0.6276473177352866,0.604970719796398,0.9901678130146618,0.8820562911424936,0.7799642121326693,0.41284136400744853,0.7467396119639382,0.9789245359646664,0.712728348369198,0.6970816611469932,0.8062127258543836,0.5587415619255474,0.8975393900447806,0.8587831286745189,0.4563380685747473,0.8679963721342608,79.59824940114888,0.6189006892083007,0.7502859053310046,0.9960324106629521,0.9630676965016359,0.48049934204339795,0.5948753742347168,0.6850369025861571,0.4380812189212101,0.9635367513997967,0.6017815023209663,0.7258003026925911,0.5450258402723573,0.5914061718591292,0.7446056111991304,0.4375168993077668,0.4159992101661353,0.811361216711568,0.41447727764960474,0.7004166908545588,0.7176310932325074,0.7164641385872907,0.4305324341970119,0.8705778794617669,0.5760549000442678,0.6119911681817447,0.894562143317273,0.6351984741897769,0.7356999808034914,0.5298583974973594,0.5858463639269865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45967092374964996,0.6373036279124911,0.5265803624398153,0.6569830245598627,0.4204617427449601,0.9263395875149955,0.4392396423070024,0.4163267103476855,0.49438147248466446,0.7501713074227689,0.95762488732163,0.8432210989159745,0.5195225044908557,0.724246298809984,0.5791904913494337,0.5336991886366004,0.7801707652140819,0.46231097617648187,0.722668375445529,0.5984840434794678
0.0,1.0,0.8523936763773763,0.9815130515064219,0.8711722319617886,0.8656895367491704,0.9014573728045516,0.7445158502032301,0.7121425690693788,5.040190666243295,1.0,0.7079051761433488,0.40035972058411806,0.8334476288456134,0.7791935224392461,0.869348912360027,0.6038910739058987,0.7260179717054325,0.49991523417013684,0.4051355867457721,0.4862771738079982,0.49763002740930334,0.8046280461620219,0.7415008481169287,0.9205130759242983,0.5233606656860107,0.6067640848762235,0.6055596123196092,0.5208677662594483,0.7451506519758297,0.5762596600780366,0.8582345766512236,0.8944120501857421,0.9823890234790922,0.5674059572007099,0.5341966993885394,0.8274641854937739,0.4504029713342214,0.6021108947358756,81.68862521066383,0.8388622373062791,0.525546863805476,0.729170254653649,0.6534563656192109,0.6567395612822173,0.8589720589094421,0.5656598884786064,0.9852284501024245,0.5372978445932117,0.8859447252710598,0.4804234530692827,0.9412783084884403,0.8036890619282788,0.46154748534105344,0.5655643927545925,0.9380650577125331,0.8710208205839172,0.5783000760380486,0.43214682255426035,0.5953719460947146,0.4079590950374473,0.6223731999538122,0.872455342230647,0.8948816828019206,0.6054529997970314,0.6497345125595776,0.9418119398467981,0.46401016342685303,0.5281820492895919,0.937699240388609,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6224676041352212,0.9742139027407268,0.6094895417259629,0.9299938499175383,0.8449281747904664,0.5254131341071987,0.861677923423095,0.9536124236829059,0.5494981336344671,0.6069873791541586,0.5128737919578192,0.8441979450511301,0.8116992935756646,0.6070952558552367,0.8668034634325608,0.6662415595470669,0.4365471471645505,0.7093805817245911,0.46107059241510845,0.5007387646571213
0.0,1.0,0.6133284840306402,0.797185510735142,0.7215681553693547,0.6412290362994332,0.9680237465760749,0.6768941274109644,0.8315531867475994,7.251751448048998,1.0,0.911536896117409,0.4824661756551474,0.9200769687833541,0.8397831722997987,0.9619372510705566,0.788634664023391,0.45426582205453786,0.5936678002822436,0.6167787620205614,0.6325639730403877,0.6566605651428672,0.6366808310544186,0.8778128823606821,0.609621785552658,0.5502546348662506,0.5819057852048706,0.9267841856783471,0.9215125729005749,0.5003844047750574,0.4802032200028359,0.5837833142340125,0.6511007318053161,0.7196891833897718,0.7492439908171007,0.9027525560012507,0.867501932608925,0.8639870378210701,0.6056390117559086,77.1847788347224,0.4491879726986897,0.7357950408341691,0.6803659352516874,0.953920678913338,0.8442558507221973,0.5486592526229054,0.6973798942775578,0.8851886301532368,0.6563737213359835,0.6593100768235132,0.7725443121027957,0.9091140339684902,0.4031713280643655,0.41224127831363816,0.7421586334371555,0.687186423554653,0.5991075205277975,0.6088746426040377,0.6287218596102161,0.523519291880962,0.9419522176443856,0.7375489548773386,0.9009853061980123,0.573085701001624,0.47288277037594995,0.5968289420156173,0.7667583265722593,0.7729717328262212,0.9948730967931946,0.8782895482306315,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9267670900914777,0.6584134351656195,0.8935295036987387,0.9021434073274119,0.9391893180744277,0.5635233080965683,0.8503992829730105,0.9013366783550596,0.6689151382056944,0.7780615977367205,0.5703502175543397,0.7363875533558614,0.7687844370166311,0.91078106724191,0.5100044760941195,0.8604006613291139,0.4065836144942292,0.9231403844152425,0.5467831682317144,0.7474804663324739
1.0,1.0,0.5943378920517249,0.8095680131387633,0.7879535235776052,0.42615235258559125,0.7942037936090174,0.8498035502366759,0.9906867086942739,5.570038202593886,1.0,0.8414193393456733,0.7782445361069887,0.7537061635766789,0.9979889860176685,0.857477789406345,0.5337259906969737,0.4802809869349128,0.9318545096682241,0.6595943513452289,0.49016203658022256,0.5010573513206941,0.9504461004244131,0.8156956305338368,0.8750195816997126,0.607874088750002,0.8041992001798284,0.8674091318532667,0.9470147169160642,0.8902569186322966,0.520210345373839,0.8089094741054459,0.8389367520024993,0.9131746454043447,0.861281019855159,0.760345666792132,0.47665313719901786,0.8204868848781488,0.8945615898697055,78.86500787325556,0.9291989855882855,0.8978994982293305,0.6866513185053769,0.5957850636290848,0.49912879519074904,0.45015868109453894,0.5970538232518428,0.8654480098346,0.6653034613837444,0.6350761127504866,0.5490958317335026,0.6439985872769933,0.9588817715256588,0.5535908634445285,0.6541282378773288,0.7824810085228303,0.8907771549704349,0.4782946631974372,0.4435682814937624,0.5167865796822338,0.4985275843322864,0.8889570748683697,0.5749737987712991,0.7033159614891308,0.4404734955133582,0.894199830467445,0.6959281672482507,0.8223581458243795,0.4805547514186527,0.6090920924634515,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.895398274771866,0.7466958165688362,0.9213712416625495,0.7165618810565182,0.41490654569044016,0.48808832984681705,0.9019620407331725,0.5889611035185074,0.5261725547896023,0.9254282135946352,0.7172450052949525,0.7023629163259328,0.45248357921925375,0.9520175371065187,0.9233248617878385,0.4780749292903537,0.5239577787306934,0.7504482190647581,0.9553594580398936,0.49428866332447796
0.0,1.0,0.8355343610904781,0.9173225433664944,0.9501030561774899,0.6439389078793544,0.44928912565710943,0.9752053823104415,0.9455030895566614,1.9589696484186256,1.0,0.6403190161761864,0.8703179327275798,0.799923897768307,0.9156844235589686,0.5257926652240404,0.5969733180457938,0.538389024747679,0.49698726289926975,0.9879335296110862,0.717776773985024,0.9566829355451064,0.7057169368290752,0.9299046950545257,0.6531476780682095,0.9091737986859395,0.7845238674766255,0.5001115433469241,0.6756320354798145,0.5513029608963568,0.5554104815785881,0.7728806792614633,0.8741711089737857,0.8289861801977627,0.5426054940248481,0.48930305081104525,0.6924738573306436,0.9692557661111372,0.7697479883980357,86.62350610678291,0.6990325597705951,0.8085622440647935,0.7921498928031854,0.8993969998413424,0.6625096380192592,0.7688117760844886,0.42678952805002285,0.7790412107354903,0.8617896484282652,0.7959539281638994,0.9609165881327355,0.848583672754819,0.8012102646929828,0.6830841100869476,0.5778952944505193,0.9318530754426919,0.6911349637699846,0.8087857055898964,0.714818978464432,0.8735323456813694,0.5410294253719992,0.9439644776323919,0.48993106657982516,0.5626088893737384,0.7532104040243051,0.5607961683717132,0.5861098770801498,0.77280967248168,0.6307864600808879,0.7448978056249171,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6431574217162771,0.6811731247421355,0.940391826804818,0.4923294686220119,0.8832524265378371,0.9733139022302112,0.8886970840230844,0.4447644427577987,0.6071704599467662,0.927236541874713,0.9588053175980237,0.618177390512189,0.6928223998691716,0.58564994615444,0.6293927728074051,0.8409313324343488,0.8367879715179576,0.6326440081629732,0.7481960510879389,0.9821786190269031
1.0,1.0,0.8374510496449168,0.4830380732151139,0.4425895305581205,0.8169427026434486,0.5104684117589058,0.44029886526137646,0.9844475029310825,7.679253741710641,1.0,0.8071097405978065,0.6751517192416301,0.46176882929033813,0.9610274439166946,0.780748304640771,0.6100171159532741,0.9361831210828948,0.8330090405197463,0.7459977536408777,0.4737360922917841,0.9363838544062905,0.6261515097398984,0.5798563727739667,0.45075582042577267,0.7031945504749514,0.9426889977080606,0.4551847537539748,0.7851746218810327,0.6698440229933883,0.6179045718542123,0.8896242381541031,0.7468969836271229,0.7541996888028977,0.43712231715499317,0.525622983098623,0.9581931427569389,0.6040629221586925,0.6361698336625574,76.5582656718056,0.49541500299664476,0.6951738300044833,0.9997885615151717,0.417172451487265,0.7663410853600001,0.9906481566184349,0.9649990351645452,0.4886205936492719,0.6476219770448796,0.8830168476917437,0.8144527685133105,0.8823107167911883,0.813809495466989,0.6369119299147891,0.4168340282203775,0.9472610712868044,0.5691687124258781,0.7117243136590619,0.7519876742743674,0.6519061548201932,0.5997767524587115,0.6846177953273104,0.709911508575684,0.7224300211277901,0.7933329111299997,0.40651665142894755,0.7760161325638624,0.9653632134032861,0.6292458507352017,0.8815940838131457,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5377373603078552,0.6838560739537007,0.7455082127169153,0.8143905266268459,0.4837991173460032,0.5610305243908069,0.96024940516038,0.5124326787543013,0.8828241993270611,0.6652937554650924,0.7749157204311725,0.4134488338152134,0.927363415772945,0.4838637051982456,0.658471051234383,0.5951550469720116,0.4685416021577195,0.46718994271603465,0.8128432051634225,0.6965394195518788
0.0,0.0,0.9585596941357923,0.8200590578230527,0.8261819247199225,0.8060294180200915,0.7597396003647782,0.8745874031124342,0.8159722049196425,3.1848148575391657,0.0,0.5220316469707188,0.7772904536085739,0.958739082935383,0.6945090387119153,0.9960264974214462,0.8571844863610671,0.7368221715275318,0.7436445097731933,0.9324160899466737,0.5641163572678269,0.9291969502525971,0.9113534620562519,0.44821834191915544,0.4999312316950931,0.4525300212101109,0.6730002704418105,0.925656343639352,0.989302515650739,0.7546619125093896,0.5482744177103511,0.6918068210326773,0.7208685254245745,0.5164659061392305,0.8205737671828228,0.561671635735798,0.6367948682339798,0.8660995026615952,0.7346173872110733,85.78210958984732,0.9281286663562213,0.6128630272122317,0.6377303242871568,0.8867062432961152,0.5894951085339732,0.5353428219644734,0.48344247120488526,0.5703002475587677,0.4088986311594694,0.6159663276797637,0.4496194254313217,0.8133779527567115,0.5157289773063054,0.7006512361296586,0.9769326356437344,0.9152564439641103,0.7795703123242779,0.6138331118370566,0.7881942655432757,0.47650235667559365,0.8806665348299896,0.7619818893501561,0.6654562170926785,0.9608189864216654,0.7744076757891869,0.8585683629991712,0.768260443298795,0.8962694225848454,0.6414215692800139,0.5978384748109473,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4645748296406544,0.6433982014629321,0.5968962411919851,0.8718949463447818,0.5471642409135978,0.9558291345764081,0.7704494112744675,0.9991446892134481,0.7457969471213188,0.5018745521597184,0.9120384690266664,0.5653209575361031,0.7348820953231419,0.43455421533880584,0.7028194706893228,0.7601302842332693,0.5701877235157913,0.7502977736119083,0.7299407950980406,0.5942160172367438
0.0,1.0,0.899230464314212,0.6687769181405172,0.7904877028855828,0.46557133405214723,0.8516835324025054,0.55258858891589,0.9129552660561977,7.709945038837215,1.0,0.5043910185910957,0.8322676990662773,0.8734413557440772,0.6984258071614997,0.8815526426216961,0.9927401757625697,0.6682589716006813,0.5426794836323152,0.7735657937535554,0.5410750383027153,0.40465736768700156,0.9084267771576965,0.6364382690100555,0.47891586305629597,0.8508087979569843,0.4094179276052867,0.9044127020446043,0.899635748052556,0.8014217403635582,0.9388846880516317,0.6755279463605451,0.555258684967045,0.966430856417556,0.5636631632926241,0.9666041701793954,0.6054757949229148,0.7787510786584875,0.6365364560572736,75.68191826493762,0.7442843491997074,0.4562939883257815,0.42138966684113577,0.7043936271064763,0.7636023830276848,0.970828484197401,0.8955165127412095,0.7342725106795686,0.9560536859487339,0.919236724478838,0.8296227488369301,0.8882436293642011,0.8714578201169664,0.7472710467388298,0.9721758665645852,0.7134626375722468,0.4547269785769811,0.7782874562040893,0.7115946609435839,0.7851224439376634,0.9297229264567257,0.7410811234780004,0.6717564580632793,0.6570979527588359,0.5163406746051602,0.9439391510284058,0.8531577010976512,0.5548537965992686,0.46913969152520296,0.4801456332074563,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8019865856262489,0.4602589667213008,0.7522807707419963,0.818613467819243,0.9920194990614707,0.8845301480740956,0.9984664857902578,0.5433287464073469,0.9111148094666429,0.8574226664384097,0.7824249798771339,0.49654846596311325,0.7604425504677516,0.9309582827814722,0.8839836314594904,0.6329844083420515,0.7341041189820365,0.4649691905811488,0.6421377970033559,0.8922495848738601
0.0,1.0,0.9893630205905037,0.41790936739102824,0.7684934497256526,0.5570758368972164,0.513885918283407,0.8224786788089959,0.9968579395413952,3.507203904743325,1.0,0.4887584480245075,0.7042605751601962,0.7253678513652988,0.4308528904147822,0.6745378059819732,0.9107499813487239,0.5470127641342553,0.7811546016753881,0.6175307516663975,0.7568011736314819,0.573215715378455,0.5908872746910383,0.4268350483943898,0.4165091697839014,0.8662159703248479,0.8549868222976513,0.6135129403250239,0.6210479496883068,0.4098272416006712,0.547311092518558,0.6305760528596576,0.9360062603849574,0.47775146189355133,0.9852610527816941,0.5916359826481834,0.4219438500444247,0.8321348936147235,0.8527489108374131,73.2551989709324,0.5203899291707446,0.6957199867183695,0.9720665685305496,0.5092028082494449,0.8293524157008132,0.6468323119524335,0.6981125977000147,0.40712497423121036,0.6173497028530547,0.6212688474408223,0.5977563467784576,0.8744179950283774,0.6653246908179957,0.6222504355457579,0.6958164487677208,0.44339941102282826,0.8560333179536862,0.789244261011926,0.9610931231627077,0.6184079783852864,0.4801987302916748,0.8860696017354504,0.46726728799377415,0.8766376104848292,0.6912470724690447,0.4844144990558556,0.508975236955125,0.535577503288192,0.9052325785555871,0.5658008325837625,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4003589908528601,0.937854756280507,0.7180703600543954,0.743496769994646,0.4440532242249592,0.7195216781680775,0.8886980901362771,0.5647675762814581,0.9769927886456434,0.41740691218678644,0.8802755878883763,0.8630738095419012,0.6850053336019637,0.654809962878238,0.7736232550940993,0.8789137418792144,0.7594980281637878,0.6964370477378782,0.7720607182621626,0.9638290219710403
1.0,1.0,0.8273087917547046,0.7796621503322959,0.6313490160754653,0.7666207538067915,0.9539046114169979,0.525719885497106,0.5226126344535733,1.8290460792789773,1.0,0.8062386301093643,0.9710430069351615,0.8649299951297369,0.5711891597071331,0.5886817523062164,0.5925682034224599,0.49903216353801283,0.801587722572396,0.5229820686848534,0.8585576817876557,0.6978734099941082,0.7642206410523269,0.9426784972298072,0.7871835883042476,0.9029098958187144,0.9128746063261455,0.9489306724859716,0.9538370205461693,0.8480834002880502,0.8462013963156643,0.6232167933950289,0.9373571761646365,0.6653056238522979,0.44951672223473993,0.6301667622703715,0.7922318934886415,0.5662714166972919,0.4679887702291232,80.37122642124305,0.5585074475850585,0.40436619944372526,0.6416533456100025,0.8728156810113721,0.5187810981140244,0.559145851247113,0.9163826829629281,0.770289583959584,0.7967332966327346,0.8390528919878006,0.7176768205426693,0.7063739687972015,0.7787906236468789,0.9115884806583173,0.6179619041240746,0.9135846426027715,0.8516454947213625,0.46314090737986396,0.8911466737877001,0.5658664010268045,0.65723971917805,0.6392913745753992,0.8269469804514589,0.6950246697120279,0.806958856237961,0.8043066878728757,0.7443223951104706,0.7441833297900027,0.6011933718047954,0.9145273471069466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6581820713916839,0.7257030806098992,0.8449368255590937,0.807766603067517,0.8252306294100565,0.6957403529193671,0.7568493364825388,0.42303467580000387,0.9007158147960225,0.4201311099287962,0.6954094111041975,0.43973111979228086,0.7510490669514923,0.5837258687568933,0.41327318426211596,0.6333933623311474,0.45818389481633487,0.41813821702987264,0.8611323653990102,0.7866734270542532
0.0,1.0,0.7896808724198854,0.6329599722088896,0.9935966024793673,0.7853733913700927,0.9185111333401457,0.955222792351379,0.5572264850034268,8.83766273439625,0.0,0.5540759373580166,0.7130476606351797,0.8181244405025485,0.40994071205907356,0.4259832098213545,0.8903387160457243,0.9178684500729697,0.7969795115001876,0.5901400769064336,0.8449470674333461,0.7914030626644748,0.5362647772856457,0.7800335390482647,0.728368997438192,0.6788246620386675,0.8908283689619235,0.5311363162089218,0.5714560125091637,0.7053339663867337,0.7426539920651904,0.6575559773660873,0.9138313019351013,0.7680168475341067,0.526769346177978,0.8224221062517119,0.8419045007591119,0.5953374839598196,0.7041756661548937,81.9197384852191,0.6236250144481036,0.6345019576113002,0.7435185106918163,0.6652834153750924,0.5529214247524323,0.7986479699688938,0.5245027341398012,0.7441619672164583,0.44440184344092204,0.6397095250286419,0.44651284813169045,0.6098477961774054,0.5716552087797871,0.8328979965096672,0.9946625365204166,0.9963490975710034,0.803124989918137,0.9550267650982727,0.5983107306565847,0.9282227609192331,0.8005138155646453,0.4912065186329774,0.5864747013441102,0.7680779838510738,0.44848166439000126,0.9103774995322481,0.7466452153449971,0.9131982274152677,0.6764183273183018,0.5566793524986462,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5200048336091395,0.8768253392983898,0.9796333762107349,0.7382161669868843,0.9524820600518085,0.4231386166768072,0.8107628022302138,0.4279684318358205,0.5122184571656417,0.5146235760206046,0.6079277177844319,0.6564954681091237,0.8125448756068341,0.4283849658822382,0.9281406623621838,0.7526204800248409,0.7525997698573224,0.9581433849054598,0.8531841112034941,0.8846622741542974
0.0,0.0,0.8992886047382604,0.4259355127987176,0.9156430170590925,0.5031261337209552,0.5369098870216271,0.7818323830220169,0.8074722423061029,1.8830805164718667,1.0,0.6256858886899802,0.7361183700076491,0.8902832911067419,0.8037072510683896,0.8613057375831659,0.6804757093274845,0.5065374979714712,0.9914520674521593,0.45611306974384175,0.5415059969778748,0.7288093574902442,0.8596243905164929,0.41835802075639217,0.5539477868456029,0.5258631336045541,0.7133257982556098,0.6323529548887425,0.9235140962899492,0.580131235119692,0.9614481868307992,0.9256643736402071,0.8726311328040551,0.5235768781231643,0.45353281664528466,0.8562372321109941,0.826406133734876,0.9892185130615264,0.8962589301211007,77.81778548066816,0.8626070092598273,0.4888281350817265,0.8824752937815192,0.9378954951244062,0.40441246411536363,0.7022261966086948,0.7211855634038766,0.8125235981333268,0.6861010317495653,0.4481497429072454,0.9335077297052351,0.6844061030334989,0.6277224435513672,0.6185167542362959,0.7841562047624961,0.6525433585817215,0.9478993376020394,0.9281538068640998,0.6959433216137259,0.7488548429745899,0.5791221595413113,0.8247107213760998,0.40135416084869613,0.9923302898602337,0.6760608908854489,0.8219710982628436,0.689132652913395,0.7534302309946335,0.46703129645616315,0.6769998153610728,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7589133722270542,0.43245546644520105,0.763853575026417,0.40279916774271857,0.766922585459061,0.4248934966433344,0.7375628653283155,0.8697938729523451,0.9746870679709443,0.582333066691639,0.4605587954689898,0.8263125538545353,0.6942210804022142,0.5340403828945488,0.6729973575791959,0.44669773182816913,0.67802766300225,0.9468167607544133,0.9822975014578839,0.9849513086231941
0.0,0.0,0.6578163688486949,0.7195998533134846,0.8759723622950273,0.6135467497243317,0.9902425035357387,0.5434747141431826,0.5143508748540425,2.831925455639839,1.0,0.951306192963061,0.7265597204000636,0.6168097236972356,0.5302081519597299,0.49908907113540635,0.7610073658958021,0.5635076880862738,0.6458293954890881,0.674273001821099,0.43854986407800767,0.4004740222601143,0.5632343325673647,0.9543610105342267,0.8303662684811204,0.6022574502067332,0.6870041037696222,0.5245373302520786,0.612949459894061,0.4347189267346995,0.4655450350067868,0.6315040964429802,0.47552972910762575,0.6533149032372388,0.6571471265337383,0.5960016363012351,0.7532596225668389,0.7422894778027416,0.446005968526788,82.55028234256467,0.479797526414743,0.803836141808427,0.5300514064628838,0.9758414749632852,0.5720731467165001,0.8589965847306187,0.8974895047473154,0.8825272549361591,0.6988394167650218,0.8485165288946059,0.5119876469176587,0.6655806011366348,0.5944524245468517,0.8120075029035412,0.721862647274214,0.41963372414952044,0.9505227106508991,0.6238231698140575,0.9496683780160879,0.6469877437856235,0.789557070589471,0.8772780306726644,0.4316251995338964,0.6341237137560354,0.5235255395279743,0.7908182159282066,0.6038592353291802,0.6523347459493963,0.4744259663890668,0.5287216687153466,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9745997567642727,0.5889457541071738,0.9630168179116543,0.6246997028903715,0.7057607997800408,0.8724219499344188,0.4118893907851781,0.7202267365528152,0.7542468706063168,0.6600114065778815,0.5122402438932754,0.41191606674869274,0.8666494338333396,0.42452598279469056,0.9978566506599146,0.46480094029947616,0.76248071211322,0.9320924278828923,0.5481582295365302,0.6249326295734288
0.0,1.0,0.7395079494790646,0.6919951502866054,0.8049032874279847,0.4537077301063918,0.520257147719379,0.7803421653777811,0.5917545894618274,8.785512460005096,1.0,0.4841365305230599,0.8046576852854173,0.5883393107998902,0.6168508898275931,0.7444356286777989,0.4615209308126173,0.5973005181126259,0.4082040885699638,0.6468472609168548,0.7115144674579713,0.4042812445551361,0.6003861960603661,0.5918911035118295,0.4616448478678452,0.9422262428715626,0.9643371238129579,0.4485052485142506,0.6243963561958704,0.5161550165243164,0.5928210100293676,0.8113481522809606,0.9304141423663818,0.42649228792756044,0.4970958405728885,0.7057185045033754,0.5587094126042866,0.45687925379395006,0.5751607958833846,80.3977181217141,0.7678873430211735,0.6449712459135349,0.6865354984083164,0.9535603428609349,0.5210747562739465,0.7945529290958322,0.9689931823683193,0.6893528399219144,0.8017752496254626,0.5601684666919425,0.7683722553125558,0.8969748432961273,0.48626217879241895,0.6254610322931093,0.49382430115173565,0.4339047233607261,0.7212314210595283,0.6782488957663809,0.9572731134985096,0.8941029793298344,0.8679845012335285,0.588497170626403,0.5564459240834436,0.990233602455001,0.422067119344119,0.4380064915055863,0.7269004335851604,0.9446133496911016,0.8363282334215254,0.8149363910587035,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.995348647438754,0.7440236758717169,0.5721766857239934,0.7729411465028702,0.9127729350570144,0.40212619885508105,0.9271033023086536,0.6624135822216244,0.803315973777087,0.5055131342700695,0.47168767428707753,0.6905183024943577,0.88235901538061,0.6967804955555581,0.45611604332612105,0.9375555455976302,0.5650648458395406,0.7898484266999255,0.5574301094922571,0.9115965875581158
0.0,0.0,0.44037383294731525,0.5704378113566047,0.9205118759573507,0.9864303047097835,0.42226516677208914,0.4263223399929819,0.43069707912892763,1.7595947729588628,0.0,0.7180488228888613,0.6492745156127984,0.762198685704824,0.48138905675543625,0.760988523601003,0.8496357393653624,0.6332193133226798,0.6473192734086995,0.7520385236556442,0.7100977887143136,0.5914067375536176,0.9245945846112088,0.9051188183020956,0.8451967840058751,0.773262525615466,0.8106355383093734,0.6764762487957453,0.444842665760115,0.6259769240862062,0.8782116841972684,0.5082273286158848,0.9501233610225615,0.669225947886146,0.5744119251581054,0.5233922409071234,0.4136592564155349,0.4862978389131669,0.9325979987318924,81.49130000131007,0.637103534117599,0.6058625827612928,0.938987954758817,0.7057164249761093,0.936789063893085,0.9776610390376113,0.8142624016269429,0.9662683620216367,0.8508256182398235,0.6617691722954178,0.7689235099852954,0.40396262890486323,0.5655514572247864,0.7872835913514392,0.44176727594622706,0.4503410424385453,0.49708584255796057,0.8656781750173067,0.6207637536271075,0.6662572735042565,0.7991626293122966,0.6789919870751154,0.5088392006738758,0.9451571173322437,0.8477524935398113,0.7098635709037183,0.4359076115568734,0.8678188855426379,0.8968912847536028,0.9844208770161013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6775599924561946,0.5102713847422504,0.5578386256169818,0.8198398617118211,0.4593317446389711,0.728562143782042,0.658182063433262,0.42774368228623993,0.49455819523769373,0.5096855773674333,0.5492396274205723,0.6443694884082071,0.40894080465763577,0.5027367086476494,0.9797029460011051,0.5159519896835997,0.5223163513424901,0.9198194430770648,0.6547146933882486,0.8146233860884984
